id,description,question,choices,answer
b39a83,A golden retriever puppy wearing a tiny top hat.,What breed is the puppy?,"['beagle', 'bulldog', 'golden retriever', 'poodle']",golden retriever
b39a83,A golden retriever puppy wearing a tiny top hat.,Is the puppy wearing shoes?,"['no', 'yes']",no
5f2547,An ivory vase filled with crimson peonies.,What type of flower is in the vase?,"['daisies', 'lilies', 'peonies', 'roses']",peonies
5f2547,An ivory vase filled with crimson peonies.,What color is the vase?,"['crimson', 'gold', 'ivory', 'silver']",ivory
5f2547,An ivory vase filled with crimson peonies.,What color are the peonies?,"['azure', 'crimson', 'gold', 'ivory']",crimson
5f2547,An ivory vase filled with crimson peonies.,Is the vase empty?,"['no', 'yes']",no
2662e0,Khaki cargo shorts with brass zippers and patch pockets.,What type of clothing is depicted?,"['dress', 'jeans', 'shorts', 'skirt']",shorts
2662e0,Khaki cargo shorts with brass zippers and patch pockets.,What material are the zippers made of?,"['aluminum', 'brass', 'plastic', 'steel']",brass
2662e0,Khaki cargo shorts with brass zippers and patch pockets.,What color are the shorts?,"['black', 'khaki', 'navy', 'white']",khaki
2662e0,Khaki cargo shorts with brass zippers and patch pockets.,Do the shorts have stripes?,"['no', 'yes']",no
654938,Magenta and cyan brushstrokes forming an abstract expressionist composition.,What art style is represented?,"['Abstract Expressionism', 'Cubism', 'Impressionism', 'Renaissance']",Abstract Expressionism
654938,Magenta and cyan brushstrokes forming an abstract expressionist composition.,What colors are the brushstrokes?,"['blue and red', 'cyan and magenta', 'green and yellow', 'orange and brown']",cyan and magenta
654938,Magenta and cyan brushstrokes forming an abstract expressionist composition.,Are geometric shapes present?,"['no', 'yes']",no
654938,Magenta and cyan brushstrokes forming an abstract expressionist composition.,Are the brushstrokes detailed?,"['no', 'yes']",no
3f5efb,A navy peacoat with bone buttons.,What color is the peacoat?,"['beige', 'brown', 'navy', 'red']",navy
3f5efb,A navy peacoat with bone buttons.,What are the buttons made of?,"['bone', 'metal', 'plastic', 'wood']",bone
3f5efb,A navy peacoat with bone buttons.,Is the coat double-breasted?,"['it is impossible to tell', 'no', 'yes']",it is impossible to tell
3f5efb,A navy peacoat with bone buttons.,Is the coat lightweight?,"['no', 'yes']",no
8b4d2a,Orange and brown plaid flannel shirt.,What pattern is the shirt?,"['checkered', 'floral', 'paisley', 'plaid']",plaid
8b4d2a,Orange and brown plaid flannel shirt.,What fabric is the shirt made of?,"['cotton', 'flannel', 'linen', 'silk']",flannel
8b4d2a,Orange and brown plaid flannel shirt.,What are the primary colors of the shirt?,"['black and white', 'blue and green', 'orange and brown', 'red and yellow']",orange and brown
8b4d2a,Orange and brown plaid flannel shirt.,Is the shirt striped?,"['no', 'yes']",no
1e0a66,A scarlet sports car parked on a cobblestone street in Rome.,What color is the sports car?,"['black', 'grey', 'scarlet', 'white']",scarlet
1e0a66,A scarlet sports car parked on a cobblestone street in Rome.,What city is the car parked in?,"['London', 'New York', 'Paris', 'Rome']",Rome
1e0a66,A scarlet sports car parked on a cobblestone street in Rome.,What type of street is depicted?,"['asphalt', 'brick', 'cobblestone', 'dirt']",cobblestone
1e0a66,A scarlet sports car parked on a cobblestone street in Rome.,Is the car moving?,"['no', 'yes']",no
1fae67,Teal and gold filigree pendant with a labradorite cabochon.,What are the filigree's colors?,"['ivory and ebony', 'red and blue', 'teal and gold', 'white and silver']",teal and gold
1fae67,Teal and gold filigree pendant with a labradorite cabochon.,What type of stone is the pendant?,"['amethyst', 'diamond', 'emerald', 'labradorite']",labradorite
1fae67,Teal and gold filigree pendant with a labradorite cabochon.,Is the stone faceted?,"['no', 'yes']",no
1fae67,Teal and gold filigree pendant with a labradorite cabochon.,Is the metal silver?,"['no', 'yes']",no
8241a3,"a clockwork orange, surrealist painting, warm lighting",What is the style of painting?,"['abstract', 'cubist', 'surrealist', 'impressionist']",surrealist
8241a3,"a clockwork orange, surrealist painting, warm lighting",Is the lighting cool?,"['no', 'yes']",no
8241a3,"a clockwork orange, surrealist painting, warm lighting",What is the main subject of the image?,"['a cat', 'a clock', 'an orange', 'a building']",an orange
8241a3,"a clockwork orange, surrealist painting, warm lighting",Is the painting realistic?,"['no', 'yes']",no
4f3fb0,a chrome sphere floating in a black void,What color is the void?,"['black', 'blue', 'gray', 'white']",black
4f3fb0,a chrome sphere floating in a black void,Is there any light present?,"['no', 'yes']",yes
4f3fb0,a chrome sphere floating in a black void,What shape is floating?,"['cube', 'cylinder', 'sphere', 'triangle']",sphere
4f3fb0,a chrome sphere floating in a black void,What material is the sphere?,"['bronze', 'chrome', 'gold', 'silver']",chrome
cdac24,an emerald green vortex,What color is the vortex?,"['blue', 'emerald green', 'red', 'yellow']",emerald green
cdac24,an emerald green vortex,Is the vortex purple?,"['no', 'yes']",no
cdac24,an emerald green vortex,What is the main feature of the image?,"['cube', 'pyramid', 'sphere', 'vortex']",vortex
cdac24,an emerald green vortex,Is the vortex round?,"['no', 'yes']",yes
a2c925,sepia toned photograph of an abandoned factory,What is the photograph's color tone?,"['black and white', 'color', 'sepia toned', 'vibrant']",sepia toned
a2c925,sepia toned photograph of an abandoned factory,Is the factory active?,"['no', 'yes']",no
a2c925,sepia toned photograph of an abandoned factory,What is the subject of the photograph?,"['apartment', 'factory', 'house', 'school']",factory
a2c925,sepia toned photograph of an abandoned factory,Is the image colorful?,"['no', 'yes']",no
c8da4a,"fuchsia flowers with chartreuse leaves, macro shot",What color are the leaves?,"['chartreuse', 'fuchsia', 'red', 'white']",chartreuse
c8da4a,"fuchsia flowers with chartreuse leaves, macro shot",Is this a close up image?,"['no', 'yes']",yes
c8da4a,"fuchsia flowers with chartreuse leaves, macro shot",What is depicted in the image?,"['buildings', 'cars', 'flowers', 'people']",flowers
c8da4a,"fuchsia flowers with chartreuse leaves, macro shot",Are the flowers red?,"['no', 'yes']",no
352f8c,a geometric arrangement of cyan and gold tessellated shapes,Are all the shapes squares?,"['no', 'yes']",no
352f8c,a geometric arrangement of cyan and gold tessellated shapes,Are there cyan shapes present?,"['no', 'yes']",yes
352f8c,a geometric arrangement of cyan and gold tessellated shapes,What is the arrangement of the shapes?,"['chaotic', 'random', 'scattered', 'tessellated']",tessellated
352f8c,a geometric arrangement of cyan and gold tessellated shapes,Are the colors muted?,"['no', 'yes']",no
c81a3a,"indigo sky with a silver crescent moon, minimalist art",What color is the sky?,"['blue', 'indigo', 'orange', 'red']",indigo
c81a3a,"indigo sky with a silver crescent moon, minimalist art",Is the moon full?,"['no', 'yes']",no
c81a3a,"indigo sky with a silver crescent moon, minimalist art",What is the art style?,"['abstract', 'cubist', 'hyperreal', 'minimalist']",minimalist
c81a3a,"indigo sky with a silver crescent moon, minimalist art",Is there a planet in the image?,"['no', 'yes']",no
38d72b,a labyrinth of golden hallways,Are the hallways silver?,"['no', 'yes']",no
38d72b,a labyrinth of golden hallways,Is the structure a maze?,"['no', 'yes']",yes
38d72b,a labyrinth of golden hallways,What material are the hallways made of?,"['bronze', 'gold', 'silver', 'steel']",gold
38d72b,a labyrinth of golden hallways,Are the hallways dark?,"['no', 'yes']",no
629d69,olive green velvet curtains,What material are the curtains?,"['cotton', 'linen', 'silk', 'velvet']",velvet
629d69,olive green velvet curtains,Are the curtains made of linen?,"['no', 'yes']",no
629d69,olive green velvet curtains,What color are the curtains?,"['blue', 'green', 'orange', 'red']",green
629d69,olive green velvet curtains,Are the curtains transparent?,"['no', 'yes']",no
e02889,a cobalt blue geode filled with amethyst crystals,What color is the exterior of the geode?,"['amethyst', 'blue', 'cobalt blue', 'purple']",cobalt blue
e02889,a cobalt blue geode filled with amethyst crystals,Are the crystals emeralds?,"['no', 'yes']",no
e02889,a cobalt blue geode filled with amethyst crystals,What kind of crystals are inside the geode?,"['amethyst', 'diamond', 'emerald', 'ruby']",amethyst
e02889,a cobalt blue geode filled with amethyst crystals,Is the geode empty?,"['no', 'yes']",no
7859ac,a steampunk robot with brass gears and crimson eyes,Does the robot have gears as part of its design?,"['no', 'yes']",yes
7859ac,a steampunk robot with brass gears and crimson eyes,Are the robot's eyes blue?,"['no', 'yes']",no
7859ac,a steampunk robot with brass gears and crimson eyes,What style is the robot's design inspired by?,"['art deco', 'cyberpunk', 'gothic', 'steampunk']",steampunk
7859ac,a steampunk robot with brass gears and crimson eyes,What color are the robot's eyes?,"['crimson', 'gold', 'silver', 'teal']",crimson
d993ef,An amber sphere surrounded by cobalt fractals,What shape is the central object?,"['cube', 'sphere', 'tetrahedron', 'torus']",sphere
d993ef,An amber sphere surrounded by cobalt fractals,What color are the fractals?,"['amber', 'cobalt', 'emerald', 'ruby']",cobalt
d993ef,An amber sphere surrounded by cobalt fractals,Is the sphere cobalt colored?,"['no', 'yes']",no
d993ef,An amber sphere surrounded by cobalt fractals,What surrounds the amber sphere?,"['cobalt fractals', 'emerald cubes', 'ruby spheres', 'silver threads']",cobalt fractals
d52bf6,A chartreuse crescent moon over a sienna desert,What celestial body is depicted?,"['comet', 'moon', 'planet', 'star']",moon
d52bf6,A chartreuse crescent moon over a sienna desert,What color is the desert?,"['chartreuse', 'indigo', 'sienna', 'sky blue']",sienna
d52bf6,A chartreuse crescent moon over a sienna desert,Is the moon's shape a full circle?,"['no', 'yes']",no
d52bf6,A chartreuse crescent moon over a sienna desert,What kind of landscape is shown?,"['beach', 'desert', 'forest', 'mountain']",desert
afe799,Cerulean pipes winding through a saffron labyrinth,What is the labyrinth's color?,"['cerulean', 'fuchsia', 'saffron', 'violet']",saffron
afe799,Cerulean pipes winding through a saffron labyrinth,What winds through the labyrinth?,"['cables', 'rivers', 'roads', 'pipes']",pipes
afe799,Cerulean pipes winding through a saffron labyrinth,Are the pipes straight?,"['no', 'yes']",no
afe799,Cerulean pipes winding through a saffron labyrinth,What color are the pipes?,"['cerulean', 'gold', 'magenta', 'teal']",cerulean
86b665,A vermilion volcano erupting over an obsidian sea,What color is the sea?,"['emerald', 'obsidian', 'ruby', 'sky blue']",obsidian
86b665,A vermilion volcano erupting over an obsidian sea,What is erupting from the volcano?,"['ash', 'lava', 'snow', 'water']",lava
86b665,A vermilion volcano erupting over an obsidian sea,Is the volcano's eruption gentle?,"['no', 'yes']",yes
86b665,A vermilion volcano erupting over an obsidian sea,What geological feature is erupting?,"['canyon', 'desert', 'glacier', 'volcano']",volcano
57efd1,A teal tesseract floating above a periwinkle void,What is floating above the void?,"['cube', 'sphere', 'tesseract', 'triangle']",tesseract
57efd1,A teal tesseract floating above a periwinkle void,What color is the void?,"['periwinkle', 'scarlet', 'tan', 'umber']",periwinkle
57efd1,A teal tesseract floating above a periwinkle void,Is the void a solid object?,"['no', 'yes']",no
57efd1,A teal tesseract floating above a periwinkle void,What color is the Tesseract?,"['indigo', 'magenta', 'teal', 'violet']",teal
db1d2e,Golden filigree forming the shape of an amethyst hummingbird,Is the hummingbird made of amethyst?,"['no', 'yes']",yes
db1d2e,Golden filigree forming the shape of an amethyst hummingbird,What is the hummingbird's structure made of?,"['bronze', 'filigree', 'glass', 'steel']",filigree
db1d2e,Golden filigree forming the shape of an amethyst hummingbird,Is the hummingbird golden?,"['no', 'yes']",no
db1d2e,Golden filigree forming the shape of an amethyst hummingbird,What animal is represented?,"['eagle', 'hummingbird', 'owl', 'parrot']",hummingbird
bd18ac,Emerald vines entwined around a rust-colored obelisk,What color is the obelisk?,"['emerald', 'gold', 'rust', 'silver']",rust
bd18ac,Emerald vines entwined around a rust-colored obelisk,What is entwined around the obelisk?,"['chains', 'rope', 'statues', 'vines']",vines
bd18ac,Emerald vines entwined around a rust-colored obelisk,Are the vines made of steel?,"['no', 'yes']",no
bd18ac,Emerald vines entwined around a rust-colored obelisk,What color are the vines?,"['crimson', 'emerald', 'khaki', 'magenta']",emerald
c5eb97,Lapis lazuli dust swirling within a transparent geode,What is the dust made of?,"['bronze', 'lapis lazuli', 'onyx', 'quartz']",lapis lazuli
c5eb97,Lapis lazuli dust swirling within a transparent geode,What contains the dust?,"['bubble', 'geode', 'sphere', 'vortex']",geode
c5eb97,Lapis lazuli dust swirling within a transparent geode,Is the geode opaque?,"['no', 'yes']",no
c5eb97,Lapis lazuli dust swirling within a transparent geode,What is swirling inside the geode?,"['clouds', 'dust', 'smoke', 'stars']",dust
4f76de,A silver nautilus shell on a jade beach,What kind of shell is depicted?,"['clam', 'conch', 'nautilus', 'scallop']",nautilus
4f76de,A silver nautilus shell on a jade beach,What color is the sand?,"['beige', 'gray', 'jade', 'white']",jade
4f76de,A silver nautilus shell on a jade beach,Is the shell made of gold?,"['no', 'yes']",no
4f76de,A silver nautilus shell on a jade beach,What is the shell made of?,"['bronze', 'gold', 'silver', 'steel']",silver
f0d244,A bronze dragon perched atop an ivory tower,What is the dragon's color?,"['bronze', 'cerulean', 'grey', 'ivory']",bronze
f0d244,A bronze dragon perched atop an ivory tower,What is the tower made of?,"['bronze', 'crystal', 'ivory', 'steel']",ivory
f0d244,A bronze dragon perched atop an ivory tower,Is the tower on the ground?,"['no', 'yes']",no
f0d244,A bronze dragon perched atop an ivory tower,What animal is present in the image?,"['dragon', 'eagle', 'lion', 'wolf']",dragon
32b44e,"a cyan sphere intersected by several magenta tetrahedra, all floating in a black void",Is the background white?,"['no', 'yes']",no
32b44e,"a cyan sphere intersected by several magenta tetrahedra, all floating in a black void",What color is the sphere?,"['cyan', 'magenta', 'orange', 'yellow']",cyan
32b44e,"a cyan sphere intersected by several magenta tetrahedra, all floating in a black void",What shape are the magenta objects?,"['cubes', 'spheres', 'tetrahedra', 'triangles']",tetrahedra
32b44e,"a cyan sphere intersected by several magenta tetrahedra, all floating in a black void",Are the objects resting on a surface?,"['no', 'yes']",no
ed2baa,a cobalt crescent moon above a field of chartreuse grass,Is the grass blue?,"['no', 'yes']",no
ed2baa,a cobalt crescent moon above a field of chartreuse grass,What shape is the moon?,"['circle', 'crescent', 'square', 'triangle']",crescent
ed2baa,a cobalt crescent moon above a field of chartreuse grass,What color is the moon?,"['chartreuse', 'cobalt', 'magenta', 'orange']",cobalt
ed2baa,a cobalt crescent moon above a field of chartreuse grass,What is the color of the grass?,"['chartreuse', 'cobalt', 'fuscia', 'teal']",chartreuse
d68a5e,fuchsia spirals intertwined with gold hexagons,What shape are the gold objects?,"['circles', 'hexagons', 'squares', 'triangles']",hexagons
d68a5e,fuchsia spirals intertwined with gold hexagons,Are the spirals pink?,"['no', 'yes']",yes
d68a5e,fuchsia spirals intertwined with gold hexagons,Are the hexagons silver?,"['no', 'yes']",no
d68a5e,fuchsia spirals intertwined with gold hexagons,What shape are the fuchsia objects?,"['circles', 'rectangles', 'spirals', 'triangles']",spirals
b78ed1,a scarlet ribbon tied around an ivory obelisk,Is the ribbon blue?,"['no', 'yes']",no
b78ed1,a scarlet ribbon tied around an ivory obelisk,What shape is the ivory object?,"['cube', 'obelisk', 'sphere', 'triangle']",obelisk
b78ed1,a scarlet ribbon tied around an ivory obelisk,What color is the ribbon?,"['ivory', 'scarlet', 'teal', 'white']",scarlet
b78ed1,a scarlet ribbon tied around an ivory obelisk,What color is the obelisk?,"['gray', 'ivory', 'red', 'white']",ivory
b76a8c,a chartreuse heart bisected by a zigzagging vermillion line,Is the line straight?,"['no', 'yes']",no
b76a8c,a chartreuse heart bisected by a zigzagging vermillion line,What color is the heart?,"['chartreuse', 'magenta', 'orange', 'scarlet']",chartreuse
b76a8c,a chartreuse heart bisected by a zigzagging vermillion line,What shape is present?,"['circle', 'heart', 'rectangle', 'square']",heart
b76a8c,a chartreuse heart bisected by a zigzagging vermillion line,What is bisecting the heart?,"['circle', 'line', 'square', 'triangle']",line
6f1fb1,amber droplets suspended in an ultramarine fluid,Are the droplets gold?,"['no', 'yes']",no
6f1fb1,amber droplets suspended in an ultramarine fluid,What are suspended in the fluid?,"['circles', 'droplets', 'squares', 'triangles']",droplets
6f1fb1,amber droplets suspended in an ultramarine fluid,Is the fluid yellow?,"['no', 'yes']",no
6f1fb1,amber droplets suspended in an ultramarine fluid,What color are the droplets?,"['amber', 'blue', 'green', 'red']",amber
8d10ef,a lavender cube with chrome edges resting on a celadon plane,What shape is the object?,"['circle', 'cube', 'sphere', 'triangle']",cube
8d10ef,a lavender cube with chrome edges resting on a celadon plane,What color are the edges?,"['celadon', 'chrome', 'ivory', 'lavender']",chrome
8d10ef,a lavender cube with chrome edges resting on a celadon plane,What color is the plane?,"['celadon', 'chrome', 'ivory', 'lavender']",celadon
8d10ef,a lavender cube with chrome edges resting on a celadon plane,Is the cube resting on anything?,"['no', 'yes']",yes
20069a,a viridian vortex swirling around a burnt umber core,Is the core azure?,"['no', 'yes']",no
20069a,a viridian vortex swirling around a burnt umber core,What is swirling?,"['cube', 'sphere', 'vortex', 'wire']",vortex
20069a,a viridian vortex swirling around a burnt umber core,What color is the vortex?,"['red', 'umber', 'viridian', 'white']",viridian
20069a,a viridian vortex swirling around a burnt umber core,What color is the core?,"['red', 'umber', 'viridian', 'white']",umber
f7dace,a cerulean pentagon hovering above a sienna square,Is the pentagon below the square?,"['no', 'yes']",no
f7dace,a cerulean pentagon hovering above a sienna square,What shape is hovering?,"['circle', 'hexagon', 'pentagon', 'square']",pentagon
f7dace,a cerulean pentagon hovering above a sienna square,What color is the square?,"['cerulean', 'gold', 'sienna', 'silver']",sienna
f7dace,a cerulean pentagon hovering above a sienna square,What shape is the lower object?,"['circle', 'hexagon', 'pentagon', 'square']",square
e2535d,a goldenrod snake slithering across a slate surface,Is the snake green?,"['no', 'yes']",no
e2535d,a goldenrod snake slithering across a slate surface,What is slithering?,"['rope', 'snail', 'snake', 'worm']",snake
e2535d,a goldenrod snake slithering across a slate surface,What color is the surface?,"['goldenrod', 'grey', 'slate', 'white']",slate
e2535d,a goldenrod snake slithering across a slate surface,What color is the snake?,"['goldenrod', 'grey', 'slate', 'white']",goldenrod
05d911,a clockwork castle with amethyst gears floating in the clouds,What is the castle made of?,"['brick', 'clockwork', 'stone', 'wood']",clockwork
05d911,a clockwork castle with amethyst gears floating in the clouds,What color are the gears?,"['amethyst', 'bronze', 'silver', 'teal']",amethyst
05d911,a clockwork castle with amethyst gears floating in the clouds,Are the gears in the castle purple?,"['no', 'yes']",yes
05d911,a clockwork castle with amethyst gears floating in the clouds,Where is the castle located?,"['desert', 'forest', 'mountains', 'clouds']",clouds
107c3b,iridescent jellyfish floating in a deep indigo sea,What color is the sea?,"['azure', 'indigo', 'magenta', 'violet']",indigo
107c3b,iridescent jellyfish floating in a deep indigo sea,Are the jellyfish glowing?,"['no', 'yes']",yes
107c3b,iridescent jellyfish floating in a deep indigo sea,Are the jellyfish near any kelp?,"['no', 'yes']",no
107c3b,iridescent jellyfish floating in a deep indigo sea,What is the location of the jellyfish?,"['desert', 'forest', 'sea', 'sky']",sea
e62bd1,a field of scarlet poppies under a stormy sky,What kind of flowers are in the field?,"['daisies', 'lilies', 'poppies', 'roses']",poppies
e62bd1,a field of scarlet poppies under a stormy sky,Is the sky clear?,"['no', 'yes']",no
e62bd1,a field of scarlet poppies under a stormy sky,What color are the poppies?,"['orange', 'pink', 'scarlet', 'white']",scarlet
e62bd1,a field of scarlet poppies under a stormy sky,Is the field full of trees?,"['no', 'yes']",no
e66c33,a bronze dragon curled around a sapphire obelisk,What is the dragon's color?,"['bronze', 'gold', 'silver', 'teal']",bronze
e66c33,a bronze dragon curled around a sapphire obelisk,What shape is the sapphire?,"['cube', 'obelisk', 'pyramid', 'sphere']",obelisk
e66c33,a bronze dragon curled around a sapphire obelisk,Is the dragon near something blue?,"['no', 'yes']",yes
e66c33,a bronze dragon curled around a sapphire obelisk,Is the dragon made of wood?,"['no', 'yes']",no
5fc64d,a grid of lime green cubes floating in a violet fog,What color is the fog?,"['green', 'red', 'white', 'violet']",violet
5fc64d,a grid of lime green cubes floating in a violet fog,What shape are the objects?,"['cubes', 'spheres', 'stars', 'triangles']",cubes
5fc64d,a grid of lime green cubes floating in a violet fog,Are the cubes on the ground?,"['no', 'yes']",no
5fc64d,a grid of lime green cubes floating in a violet fog,Are the cubes pink?,"['no', 'yes']",no
9a6bea,a silver art deco skyscraper in a bustling city,What style is the building?,"['art deco', 'gothic', 'modern', 'victorian']",art deco
9a6bea,a silver art deco skyscraper in a bustling city,What is surrounding the building?,"['desert', 'farmland', 'forest', 'city']",city
9a6bea,a silver art deco skyscraper in a bustling city,Is the building gold?,"['no', 'yes']",no
9a6bea,a silver art deco skyscraper in a bustling city,Is the skyscraper short?,"['no', 'yes']",no
608eac,a labyrinth of emerald corridors filled with glowing glyphs,What is the setting of the image?,"['caves', 'corridors', 'fields', 'mountains']",corridors
608eac,a labyrinth of emerald corridors filled with glowing glyphs,Are the glyphs dark?,"['no', 'yes']",no
608eac,a labyrinth of emerald corridors filled with glowing glyphs,Is the main color blue?,"['no', 'yes']",no
608eac,a labyrinth of emerald corridors filled with glowing glyphs,Is the labyrinth easy to navigate?,"['no', 'yes']",no
04e944,a flock of crimson cranes flying over a turquoise lake,What animal is depicted?,"['crabs', 'cranes', 'crows', 'eagles']",cranes
04e944,a flock of crimson cranes flying over a turquoise lake,What color are the birds?,"['crimson', 'indigo', 'khaki', 'magenta']",crimson
04e944,a flock of crimson cranes flying over a turquoise lake,Are the cranes flying over land?,"['no', 'yes']",no
04e944,a flock of crimson cranes flying over a turquoise lake,What color is the lake?,"['crimson', 'emerald', 'indigo', 'turquoise']",turquoise
497f7b,amber mushrooms growing in a cobalt forest,What color are the mushrooms?,"['amber', 'bronze', 'crimson', 'emerald']",amber
497f7b,amber mushrooms growing in a cobalt forest,What color is the forest?,"['cobalt', 'green', 'indigo', 'scarlet']",cobalt
497f7b,amber mushrooms growing in a cobalt forest,Are there mushrooms in the image?,"['no', 'yes']",yes
497f7b,amber mushrooms growing in a cobalt forest,Are the mushrooms growing in a desert?,"['no', 'yes']",no
35e45a,golden koi swimming in a jade pond,What kind of fish are depicted?,"['carp', 'cod', 'koi', 'tuna']",koi
35e45a,golden koi swimming in a jade pond,What color is the pond?,"['azure', 'jade', 'silver', 'violet']",jade
35e45a,golden koi swimming in a jade pond,Are the fish silver?,"['no', 'yes']",no
35e45a,golden koi swimming in a jade pond,Is the water clear?,"['no', 'yes']",no
3824ae,A clockwork orange automaton with brass gears against a sky-blue gradient.,What is the automaton made of?,"['bronze', 'brass', 'steel', 'wood']",brass
3824ae,A clockwork orange automaton with brass gears against a sky-blue gradient.,What color is the sky?,"['red', 'sky-blue', 'green', 'yellow']",sky-blue
3824ae,A clockwork orange automaton with brass gears against a sky-blue gradient.,Is the automaton moving?,"['no', 'yes']",yes
3824ae,A clockwork orange automaton with brass gears against a sky-blue gradient.,What object is mentioned in the description?,"['train', 'clockwork orange automaton', 'boat', 'car']",clockwork orange automaton
4d774e,Emerald green velvet curtains draped over a window overlooking a field of lavender.,What color are the curtains?,"['gold', 'emerald green', 'ruby red', 'sapphire blue']",emerald green
4d774e,Emerald green velvet curtains draped over a window overlooking a field of lavender.,What color is the field?,"['lavender', 'white', 'orange', 'red']",lavender
4d774e,Emerald green velvet curtains draped over a window overlooking a field of lavender.,What material are the curtains made from?,"['cotton', 'linen', 'silk', 'velvet']",velvet
4d774e,Emerald green velvet curtains draped over a window overlooking a field of lavender.,What do the curtains overlook?,"['a desert', 'a field of lavender', 'a mountain', 'an ocean']",a field of lavender
20373d,Crimson and gold paisley patterned wallpaper with a subtle damask texture.,What is the pattern on the wallpaper?,"['checkered', 'floral', 'paisley', 'striped']",paisley
20373d,Crimson and gold paisley patterned wallpaper with a subtle damask texture.,What is one of the colors on the wallpaper?,"['blue', 'green', 'gold', 'silver']",gold
20373d,Crimson and gold paisley patterned wallpaper with a subtle damask texture.,Is the texture subtle?,"['no', 'yes']",yes
20373d,Crimson and gold paisley patterned wallpaper with a subtle damask texture.,Is the primary color of the wallpaper blue?,"['no', 'yes']",no
46cbd2,"A spiral staircase made of polished obsidian, lit by faint bioluminescent moss.",What is the staircase made of?,"['brick', 'obsidian', 'steel', 'wood']",obsidian
46cbd2,"A spiral staircase made of polished obsidian, lit by faint bioluminescent moss.",Is the moss bioluminescent?,"['no', 'yes']",yes
46cbd2,"A spiral staircase made of polished obsidian, lit by faint bioluminescent moss.",Is the staircase straight?,"['no', 'yes']",no
46cbd2,"A spiral staircase made of polished obsidian, lit by faint bioluminescent moss.",What illuminates the staircase?,"['candles', 'fire', 'bioluminescent moss', 'sunlight']",bioluminescent moss
20a6d8,"Cerulean blue feathers arranged in a radial pattern, resembling a peacock's tail.",What color are the feathers?,"['cerulean blue', 'gold', 'crimson', 'emerald green']",cerulean blue
20a6d8,"Cerulean blue feathers arranged in a radial pattern, resembling a peacock's tail.",What animal's tail does the pattern resemble?,"['chicken', 'dove', 'eagle', 'peacock']",peacock
20a6d8,"Cerulean blue feathers arranged in a radial pattern, resembling a peacock's tail.",Are the feathers arranged in a random manner?,"['no', 'yes']",no
20a6d8,"Cerulean blue feathers arranged in a radial pattern, resembling a peacock's tail.",Is the pattern square?,"['no', 'yes']",no
3b7321,A labyrinth of mirrors reflecting distorted images of a futuristic city at sunset.,What is reflected in the mirrors?,"['forest', 'futuristic city', 'mountains', 'ocean']",futuristic city
3b7321,A labyrinth of mirrors reflecting distorted images of a futuristic city at sunset.,Are the images clear?,"['no', 'yes']",no
3b7321,A labyrinth of mirrors reflecting distorted images of a futuristic city at sunset.,What time of day is suggested in the description?,"['dawn', 'dusk', 'midday', 'midnight']",dusk
3b7321,A labyrinth of mirrors reflecting distorted images of a futuristic city at sunset.,What is the layout described as?,"['garden', 'maze', 'labyrinth', 'park']",labyrinth
3755e9,"A collection of vintage apothecary bottles filled with shimmering, iridescent liquids.",Are the liquids transparent?,"['no', 'yes']",no
3755e9,"A collection of vintage apothecary bottles filled with shimmering, iridescent liquids.",What kind of bottles are described?,"['baby bottles', 'milk bottles', 'apothecary bottles', 'water bottles']",apothecary bottles
3755e9,"A collection of vintage apothecary bottles filled with shimmering, iridescent liquids.",Are the bottles modern?,"['no', 'yes']",no
3755e9,"A collection of vintage apothecary bottles filled with shimmering, iridescent liquids.",What is contained in the bottles?,"['colored sand', 'glitter', 'iridescent liquids', 'perfume']",iridescent liquids
5d9ccf,"A sapphire blue geode sliced open, revealing crystalline formations inside.",What color is the geode?,"['emerald green', 'ruby red', 'sapphire blue', 'topaz yellow']",sapphire blue
5d9ccf,"A sapphire blue geode sliced open, revealing crystalline formations inside.",Is the geode closed?,"['no', 'yes']",no
5d9ccf,"A sapphire blue geode sliced open, revealing crystalline formations inside.",Are formations visible?,"['no', 'yes']",yes
5d9ccf,"A sapphire blue geode sliced open, revealing crystalline formations inside.",What is revealed inside the geode?,"['crystals', 'fossils', 'gold', 'lava']",crystals
df730b,"Amethyst crystals clustered around a petrified tree branch, under a spotlight.",What kind of crystals are present?,"['Amethyst', 'Diamond', 'Quartz', 'Ruby']",Amethyst
df730b,"Amethyst crystals clustered around a petrified tree branch, under a spotlight.",What is the tree branch made of?,"['bone', 'coral', 'metal', 'petrified wood']",petrified wood
df730b,"Amethyst crystals clustered around a petrified tree branch, under a spotlight.",Are the crystals dark?,"['no', 'yes']",no
df730b,"Amethyst crystals clustered around a petrified tree branch, under a spotlight.",Is the scene illuminated?,"['no', 'yes']",yes
adffe9,A chartreuse colored grand piano with ivory keys in a concert hall.,What color is the piano?,"['black', 'brown', 'chartreuse', 'white']",chartreuse
adffe9,A chartreuse colored grand piano with ivory keys in a concert hall.,What are the keys made of?,"['bone', 'ivory', 'plastic', 'wood']",ivory
adffe9,A chartreuse colored grand piano with ivory keys in a concert hall.,Is the piano upright?,"['no', 'yes']",no
adffe9,A chartreuse colored grand piano with ivory keys in a concert hall.,Where is the piano located?,"['concert hall', 'garage', 'kitchen', 'living room']",concert hall
bd0587,"a clockwork heart made of brass and copper, with ruby gears",What is the heart made of?,"['aluminum', 'brass', 'gold', 'plastic']",brass
