id,description,question,choices,answer
1d2592,purple squares arranged in a grid,What color are the squares?,"['blue', 'green', 'purple', 'red']",purple
1d2592,purple squares arranged in a grid,How are the squares arranged?,"['scattered', 'in a line', 'in a grid', 'layered']",in a grid
1d2592,purple squares arranged in a grid,Is the arrangement a grid?,"['no', 'yes']",yes
4239ed,a forest in autumn colors,What type of landscape is depicted?,"['desert', 'forest', 'mountains', 'beach']",forest
4239ed,a forest in autumn colors,What season is suggested by the colors?,"['spring', 'summer', 'autumn', 'winter']",autumn
4239ed,a forest in autumn colors,How are the colors in the forest described?,"['bright', 'dark', 'muted', 'autumn colors']",autumn colors
4239ed,a forest in autumn colors,Is the image depicting a desert?,"['no', 'yes']",no
32259a,black leather gloves with silver zippers,What item is described?,"['hat', 'scarf', 'gloves', 'belt']",gloves
32259a,black leather gloves with silver zippers,What color are the gloves?,"['blue', 'black', 'brown', 'grey']",black
32259a,black leather gloves with silver zippers,What material are the gloves made of?,"['cotton', 'leather', 'wool', 'silk']",leather
32259a,black leather gloves with silver zippers,What color are the zippers?,"['gold', 'silver', 'black', 'white']",silver
e816b9,a starry night over mountains,What time of day is depicted?,"['dawn', 'midday', 'dusk', 'night']",night
e816b9,a starry night over mountains,What celestial objects are mentioned?,"['planets', 'sun', 'moon', 'stars']",stars
e816b9,a starry night over mountains,What geographical feature is under the starry night?,"['ocean', 'desert', 'mountains', 'forest']",mountains
e816b9,a starry night over mountains,Is the night sky described as starry?,"['no', 'yes']",yes
cdd3dc,green triangles and orange squares interlocked,What are the shapes in the image?,"['circles and stars', 'triangles and squares', 'rectangles and ovals', 'diamonds and pentagons']",triangles and squares
cdd3dc,green triangles and orange squares interlocked,What color are the triangles?,"['blue', 'green', 'orange', 'red']",green
cdd3dc,green triangles and orange squares interlocked,What color are the squares?,"['green', 'orange', 'purple', 'yellow']",orange
cdd3dc,green triangles and orange squares interlocked,How are the shapes arranged?,"['scattered', 'in a grid', 'layered', 'interlocked']",interlocked
9905a8,a brown wooden table,What color is the table?,"['blue', 'brown', 'green', 'red']",brown
9905a8,a brown wooden table,What material is the table made of?,"['glass', 'metal', 'plastic', 'wood']",wood
9905a8,a brown wooden table,What object is depicted?,"['chair', 'desk', 'shelf', 'table']",table
9905a8,a brown wooden table,Is the table made of metal?,"['no', 'yes']",no
a905cf,a pink and white striped shirt,What colors are on the shirt?,"['blue and green', 'pink and white', 'red and black', 'yellow and purple']",pink and white
a905cf,a pink and white striped shirt,What pattern is on the shirt?,"['checkered', 'polka dot', 'striped', 'solid']",striped
a905cf,a pink and white striped shirt,What item of clothing is shown?,"['pants', 'skirt', 'shirt', 'socks']",shirt
a905cf,a pink and white striped shirt,Is the shirt solid pink?,"['no', 'yes']",no
2e3b56,a clear sky over a grassy field,What is over the field?,"['a forest', 'a mountain', 'a sky', 'a river']",a sky
2e3b56,a clear sky over a grassy field,What is on the ground?,"['dirt', 'grass', 'sand', 'snow']",grass
2e3b56,a clear sky over a grassy field,What is the condition of the sky?,"['cloudy', 'clear', 'stormy', 'foggy']",clear
2e3b56,a clear sky over a grassy field,Is there a beach in the image?,"['no', 'yes']",no
dfb7d2,blue hexagons forming a honeycomb pattern,What color are the shapes?,"['blue', 'green', 'red', 'yellow']",blue
dfb7d2,blue hexagons forming a honeycomb pattern,What shape are the forms?,"['circles', 'squares', 'triangles', 'hexagons']",hexagons
dfb7d2,blue hexagons forming a honeycomb pattern,What pattern do the shapes form?,"['grid', 'spiral', 'honeycomb', 'random']",honeycomb
dfb7d2,blue hexagons forming a honeycomb pattern,Are the shapes red?,"['no', 'yes']",no
62d708,a metal industrial pipe,What material is the pipe made of?,"['plastic', 'rubber', 'stone', 'metal']",metal
62d708,a metal industrial pipe,What object is depicted?,"['beam', 'pipe', 'wire', 'tube']",pipe
62d708,a metal industrial pipe,What type of pipe is it?,"['garden', 'plumbing', 'industrial', 'drain']",industrial
62d708,a metal industrial pipe,Is the pipe wooden?,"['no', 'yes']",no
8a5f4c,grey wool socks,What color are the socks?,"['black', 'blue', 'grey', 'white']",grey
8a5f4c,grey wool socks,What material are the socks made of?,"['cotton', 'silk', 'wool', 'synthetic']",wool
8a5f4c,grey wool socks,What item of clothing is shown?,"['gloves', 'hat', 'scarf', 'socks']",socks
8a5f4c,grey wool socks,Are the socks red?,"['no', 'yes']",no
bd2dcf,a snowy peak under a blue sky,What is the color of the sky?,"['black', 'blue', 'grey', 'white']",blue
bd2dcf,a snowy peak under a blue sky,What kind of geographical feature is depicted?,"['desert', 'ocean', 'peak', 'valley']",peak
bd2dcf,a snowy peak under a blue sky,What covers the peak?,"['dirt', 'grass', 'snow', 'water']",snow
bd2dcf,a snowy peak under a blue sky,Is the peak under a cloudy sky?,"['no', 'yes']",no
3ea14b,red diamonds connected by black lines,What color are the diamonds?,"['blue', 'green', 'red', 'yellow']",red
3ea14b,red diamonds connected by black lines,What shape are the primary forms?,"['circles', 'diamonds', 'squares', 'triangles']",diamonds
3ea14b,red diamonds connected by black lines,What connects the diamonds?,"['blue lines', 'green lines', 'red lines', 'black lines']",black lines
3ea14b,red diamonds connected by black lines,Are the diamonds connected by white lines?,"['no', 'yes']",no
067db1,a white sandy beach,What is the color of the sand?,"['black', 'brown', 'white', 'yellow']",white
067db1,a white sandy beach,What material is the beach covered in?,"['dirt', 'grass', 'sand', 'stones']",sand
067db1,a white sandy beach,What type of landform is depicted?,"['beach', 'forest', 'mountain', 'river']",beach
067db1,a white sandy beach,Is the beach green?,"['no', 'yes']",no
7c1b4e,a black umbrella,What color is the umbrella?,"['black', 'blue', 'green', 'red']",black
7c1b4e,a black umbrella,What object is shown?,"['hat', 'coat', 'umbrella', 'scarf']",umbrella
7c1b4e,a black umbrella,Is the umbrella red?,"['no', 'yes']",no
7c1b4e,a black umbrella,Is the umbrella white?,"['no', 'yes']",no
f54c0e,a sunrise over hills,What time of day is depicted?,"['sunrise', 'sunset', 'midday', 'midnight']",sunrise
f54c0e,a sunrise over hills,What geographical feature is present?,"['ocean', 'desert', 'hills', 'forest']",hills
f54c0e,a sunrise over hills,Is there a sunrise in the image?,"['no', 'yes']",yes
f54c0e,a sunrise over hills,Is there a sunset in the image?,"['no', 'yes']",no
58ccee,teal rectangles on a yellow background,What shapes are depicted?,"['circles', 'squares', 'rectangles', 'triangles']",rectangles
58ccee,teal rectangles on a yellow background,What color is the background?,"['blue', 'green', 'yellow', 'red']",yellow
58ccee,teal rectangles on a yellow background,What color are the rectangles?,"['blue', 'teal', 'green', 'purple']",teal
58ccee,teal rectangles on a yellow background,Are there any triangles in the image?,"['no', 'yes']",no
005944,a silver watch with a black face,What item is depicted?,"['a ring', 'a necklace', 'a watch', 'a bracelet']",a watch
005944,a silver watch with a black face,What color is the face of the watch?,"['silver', 'gold', 'white', 'black']",black
005944,a silver watch with a black face,What color is the watch itself?,"['gold', 'bronze', 'silver', 'copper']",silver
005944,a silver watch with a black face,Does the watch have a red face?,"['no', 'yes']",no
ff6ddf,a foggy morning in a city,What is the weather condition depicted?,"['sunny', 'rainy', 'foggy', 'snowy']",foggy
ff6ddf,a foggy morning in a city,What time of day is suggested?,"['morning', 'afternoon', 'evening', 'night']",morning
ff6ddf,a foggy morning in a city,What is the setting of the image?,"['countryside', 'forest', 'mountain', 'city']",city
ff6ddf,a foggy morning in a city,Is the image set in a desert?,"['no', 'yes']",no
37b4c4,orange corduroy jacket,What item of clothing is depicted?,"['pants', 'shirt', 'jacket', 'hat']",jacket
37b4c4,orange corduroy jacket,What material is the jacket made of?,"['denim', 'leather', 'cotton', 'corduroy']",corduroy
37b4c4,orange corduroy jacket,What color is the jacket?,"['red', 'orange', 'yellow', 'green']",orange
37b4c4,orange corduroy jacket,Is the jacket blue?,"['no', 'yes']",no
662153,a sunset over the ocean,What time of day is depicted?,"['sunrise', 'sunset', 'midday', 'midnight']",sunset
662153,a sunset over the ocean,What body of water is present?,"['lake', 'river', 'ocean', 'pond']",ocean
662153,a sunset over the ocean,Is there a sunset in the image?,"['no', 'yes']",yes
662153,a sunset over the ocean,Is there a mountain in the image?,"['no', 'yes']",no
2467be,blue and green wavy lines,What shapes are depicted?,"['straight lines', 'curved lines', 'circles', 'squares']",wavy lines
2467be,blue and green wavy lines,What colors are the lines?,"['red and yellow', 'blue and green', 'black and white', 'purple and orange']",blue and green
2467be,blue and green wavy lines,Are the lines wavy?,"['no', 'yes']",yes
2467be,blue and green wavy lines,Are the lines red?,"['no', 'yes']",no
f34747,a glass of water,What item is depicted?,"['a bottle', 'a cup', 'a glass', 'a mug']",a glass
f34747,a glass of water,What liquid is in the glass?,"['juice', 'milk', 'soda', 'water']",water
f34747,a glass of water,Is there a glass in the image?,"['no', 'yes']",yes
f34747,a glass of water,Is there juice in the glass?,"['no', 'yes']",no
380847,a field of sunflowers,What kind of flowers are depicted?,"['roses', 'tulips', 'sunflowers', 'daisies']",sunflowers
380847,a field of sunflowers,What is the setting of the image?,"['a forest', 'a field', 'a garden', 'a park']",a field
380847,a field of sunflowers,Is there a field of flowers?,"['no', 'yes']",yes
380847,a field of sunflowers,Are the flowers roses?,"['no', 'yes']",no
a15f00,red knitted sweater,What item of clothing is depicted?,"['a scarf', 'a hat', 'a sweater', 'gloves']",a sweater
a15f00,red knitted sweater,What color is the sweater?,"['blue', 'green', 'red', 'yellow']",red
a15f00,red knitted sweater,What is the texture of the sweater?,"['smooth', 'rough', 'knitted', 'silky']",knitted
a15f00,red knitted sweater,Is the sweater blue?,"['no', 'yes']",no
7240cf,a dark cave entrance,What is depicted?,"['a building', 'a cave entrance', 'a forest', 'a river']",a cave entrance
02cf33,a dark cave entrance,Is the entrance dark?,"['no', 'yes']",yes
70b4ed,a dark cave entrance,Is there a lake shown?,"['no', 'yes']",no
0327b4,a dark cave entrance,What geological feature is present?,"['cave', 'mountain', 'ocean', 'valley']",cave
b54007,purple zigzags on a white background,What shapes are depicted?,"['circles', 'squares', 'triangles', 'zigzags']",zigzags
6c1787,purple zigzags on a white background,What color are the zigzags?,"['blue', 'green', 'purple', 'red']",purple
8454dd,purple zigzags on a white background,What is the color of the background?,"['black', 'blue', 'white', 'yellow']",white
ac7be1,purple zigzags on a white background,Is there a black background?,"['no', 'yes']",no
bb3fe1,a stone wall covered in moss,What is the wall made of?,"['brick', 'metal', 'stone', 'wood']",stone
6bf78c,a stone wall covered in moss,Is the wall covered in grass?,"['no', 'yes']",no
9834a7,a stone wall covered in moss,What is covering the wall?,"['ivy', 'paint', 'moss', 'snow']",moss
55d6c0,a stone wall covered in moss,Is a stone wall depicted?,"['no', 'yes']",yes
721731,a pink silk dress,What item of clothing is depicted?,"['a coat', 'a dress', 'a scarf', 'pants']",a dress
c0e671,a pink silk dress,What color is the dress?,"['blue', 'green', 'pink', 'purple']",pink
0c2d3f,a pink silk dress,What material is the dress made of?,"['cotton', 'leather', 'silk', 'wool']",silk
1f3e44,a pink silk dress,Is the dress made of wool?,"['no', 'yes']",no
b7e45e,a full moon in a dark sky,What phase of the moon is depicted?,"['crescent', 'full', 'half', 'new']",full
8f2146,a full moon in a dark sky,What color is the sky?,"['blue', 'dark', 'light', 'orange']",dark
c1a024,a full moon in a dark sky,Is there a sun in the image?,"['no', 'yes']",no
d65d47,a full moon in a dark sky,What celestial object is shown?,"['a comet', 'a star', 'the moon', 'the sun']",the moon
3b7e9c,yellow ovals arranged in a circle,What shape are the objects?,"['circles', 'ovals', 'squares', 'triangles']",ovals
c8002d,yellow ovals arranged in a circle,What color are the objects?,"['blue', 'green', 'red', 'yellow']",yellow
1c9f1d,yellow ovals arranged in a circle,How are the objects arranged?,"['in a line', 'in a circle', 'in a grid', 'randomly']",in a circle
e5f713,yellow ovals arranged in a circle,Are there any green ovals?,"['no', 'yes']",no
d29a1e,a rusty metal plate,What material is the plate made of?,"['glass', 'metal', 'plastic', 'wood']",metal
0b5d64,a rusty metal plate,What condition is the plate in?,"['clean', 'new', 'painted', 'rusty']",rusty
447880,a rusty metal plate,Is the plate made of plastic?,"['no', 'yes']",no
46719b,a rusty metal plate,What object is depicted?,"['a box', 'a plate', 'a sphere', 'a pipe']",a plate
28c63e,black and white checkered scarf,What item of clothing/accessory is depicted?,"['gloves', 'hat', 'scarf', 'socks']",scarf
ad2703,black and white checkered scarf,What pattern does the scarf have?,"['striped', 'polka dot', 'checkered', 'floral']",checkered
25c59c,black and white checkered scarf,What are the colors of the pattern?,"['blue and red', 'black and white', 'green and yellow', 'purple and pink']",black and white
1a2406,black and white checkered scarf,Is the scarf blue?,"['no', 'yes']",no
4e9c4b,a rainbow in a light blue sky,What meteorological phenomenon is depicted?,"['a cloud', 'lightning', 'a rainbow', 'snow']",a rainbow
b4d395,a rainbow in a light blue sky,What color is the sky?,"['dark blue', 'grey', 'light blue', 'orange']",light blue
c6e4a2,a rainbow in a light blue sky,Is the sky red?,"['no', 'yes']",no
f3f1f9,a rainbow in a light blue sky,Is there a rainbow visible?,"['no', 'yes']",yes
6f70f9,brown leather boots,What type of footwear is depicted?,"['boots', 'sandals', 'slippers', 'sneakers']",boots
b8361b,brown leather boots,What material are the boots made of?,"['canvas', 'leather', 'rubber', 'suede']",leather
f2f58a,brown leather boots,What color are the boots?,"['black', 'brown', 'grey', 'tan']",brown
d8f0d9,brown leather boots,Are the boots made of plastic?,"['no', 'yes']",no
28d310,a winding river through a green landscape,What geographical feature is present?,"['mountain', 'river', 'lake', 'ocean']",river
f1d6f5,a winding river through a green landscape,What color is the landscape?,"['blue', 'green', 'yellow', 'brown']",green
c12728,a winding river through a green landscape,Is the river winding?,"['no', 'yes']",yes
97014f,a winding river through a green landscape,Is there snow in the image?,"['no', 'yes']",no
b11a0a,grey spheres in a pyramid formation,What shape are the objects?,"['cubes', 'spheres', 'pyramids', 'cylinders']",spheres
51b4c2,grey spheres in a pyramid formation,What color are the spheres?,"['blue', 'grey', 'green', 'red']",grey
431aec,grey spheres in a pyramid formation,What formation are the spheres in?,"['line', 'circle', 'pyramid', 'scattered']",pyramid
9d8fd8,grey spheres in a pyramid formation,Are the objects red?,"['no', 'yes']",no
d2abe6,a red brick wall,What color is the wall?,"['blue', 'green', 'red', 'yellow']",red
5d05fa,a red brick wall,What is the wall made of?,"['wood', 'metal', 'stone', 'brick']",brick
e4dc37,a red brick wall,Is the wall made of wood?,"['no', 'yes']",no
cdb5c3,a red brick wall,Is there a wall in the image?,"['no', 'yes']",yes
b8f4fb,blue cotton t-shirt,What type of clothing is depicted?,"['pants', 'shirt', 'hat', 'socks']",shirt
45622e,blue cotton t-shirt,What color is the t-shirt?,"['red', 'blue', 'green', 'yellow']",blue
fb5220,blue cotton t-shirt,What material is the t-shirt made of?,"['wool', 'silk', 'cotton', 'leather']",cotton
99b494,blue cotton t-shirt,Is the t-shirt red?,"['no', 'yes']",no
b06f60,a field of snow under a grey sky,What is covering the field?,"['grass', 'sand', 'snow', 'water']",snow
ce1065,a field of snow under a grey sky,What color is the sky?,"['blue', 'clear', 'grey', 'orange']",grey
1036e2,a field of snow under a grey sky,Is the field covered in sand?,"['no', 'yes']",no
dc1193,a field of snow under a grey sky,What is the main setting?,"['beach', 'field', 'forest', 'mountain']",field
a90815,green circles overlapping,What shape are the objects?,"['squares', 'circles', 'triangles', 'ovals']",circles
38702a,green circles overlapping,What color are the circles?,"['blue', 'green', 'red', 'yellow']",green
a52a00,green circles overlapping,Are the circles overlapping?,"['no', 'yes']",yes
6df8c1,green circles overlapping,Are the shapes red?,"['no', 'yes']",no
5f83ca,a wooden fence,What material is the fence made of?,"['metal', 'plastic', 'stone', 'wooden']",wooden
d4094c,a wooden fence,Is there a fence in the image?,"['no', 'yes']",yes
0e0178,a wooden fence,Is the fence made of brick?,"['no', 'yes']",no
4d9aaa,a wooden fence,What structure is depicted?,"['house', 'wall', 'fence', 'gate']",fence
fb81e8,a yellow rubber duck,What color is the duck?,"['blue', 'green', 'red', 'yellow']",yellow
99ac70,a yellow rubber duck,What type of material is the duck made of?,"['plastic', 'metal', 'rubber', 'wood']",rubber
d1bff4,a yellow rubber duck,Is the duck blue?,"['no', 'yes']",no
9d6d32,a yellow rubber duck,What object is shown?,"['ball', 'car', 'duck', 'boat']",duck
48148a,teal abstract waves,What color are the waves?,"['blue', 'green', 'red', 'teal']",teal
f7d75e,teal abstract waves,What form do the teal shapes take?,"['squares', 'circles', 'waves', 'lines']",waves
b81f7c,teal abstract waves,Is the pattern abstract?,"['no', 'yes']",yes
060b37,teal abstract waves,Are the waves orange?,"['no', 'yes']",no
beb591,golden geometric pattern,What color is the pattern?,"['blue', 'golden', 'silver', 'bronze']",golden
0321d4,golden geometric pattern,What type of pattern is it?,"['floral', 'geometric', 'striped', 'polka dot']",geometric
99cc0e,golden geometric pattern,Is the pattern golden?,"['no', 'yes']",yes
6e9ff4,golden geometric pattern,Is the pattern organic?,"['no', 'yes']",no
132a66,scarlet and gold interwoven spirals,What shapes are interwoven?,"['circles', 'spirals', 'squares', 'triangles']",spirals
132a66,scarlet and gold interwoven spirals,What colors are mentioned?,"['blue and green', 'red and white', 'scarlet and gold', 'silver and black']",scarlet and gold
132a66,scarlet and gold interwoven spirals,Are the shapes interwoven?,"['no', 'yes']",yes
132a66,scarlet and gold interwoven spirals,Is the color silver mentioned?,"['no', 'yes']",no
de2fae,a silver sphere on a black background,What is on the black background?,"['a cube', 'a cylinder', 'a sphere', 'a pyramid']",a sphere
de2fae,a silver sphere on a black background,What color is the background?,"['black', 'blue', 'gray', 'white']",black
de2fae,a silver sphere on a black background,What color is the sphere?,"['gold', 'green', 'red', 'silver']",silver
de2fae,a silver sphere on a black background,Is there a silver object in the image?,"['no', 'yes']",yes
1819fb,emerald triangles scattered randomly,What shapes are depicted?,"['circles', 'squares', 'triangles', 'ovals']",triangles
1819fb,emerald triangles scattered randomly,What color are the triangles?,"['blue', 'emerald', 'red', 'yellow']",emerald
1819fb,emerald triangles scattered randomly,How are the triangles arranged?,"['in a line', 'in a grid', 'scattered randomly', 'in a pattern']",scattered randomly
1819fb,emerald triangles scattered randomly,Are the triangles blue?,"['no', 'yes']",no
fb7994,cobalt blue striped shirt,What item of clothing is described?,"['hat', 'pants', 'shirt', 'shoes']",shirt
fb7994,cobalt blue striped shirt,What color is the shirt?,"['black', 'cobalt blue', 'green', 'red']",cobalt blue
fb7994,cobalt blue striped shirt,What pattern is on the shirt?,"['checkered', 'polka dot', 'striped', 'floral']",striped
fb7994,cobalt blue striped shirt,Is the shirt plain (without a pattern)?,"['no', 'yes']",no
6906ee,beige linen trousers with drawstring waist,What item of clothing is described?,"['jacket', 'skirt', 'trousers', 'shirt']",trousers
6906ee,beige linen trousers with drawstring waist,What material are the trousers made of?,"['cotton', 'linen', 'silk', 'wool']",linen
6906ee,beige linen trousers with drawstring waist,What color are the trousers?,"['beige', 'black', 'blue', 'gray']",beige
6906ee,beige linen trousers with drawstring waist,What kind of waist do the trousers have?,"['button closure', 'drawstring waist', 'elastic waist', 'zipper fly']",drawstring waist
186fb1,a sunset over desert dunes,What time of day is depicted?,"['dawn', 'midday', 'night', 'sunset']",sunset
186fb1,a sunset over desert dunes,What geographical feature is present?,"['beach', 'desert dunes', 'forest', 'mountain']",desert dunes
186fb1,a sunset over desert dunes,Is there a sunset in the image?,"['no', 'yes']",yes
186fb1,a sunset over desert dunes,Are mountains depicted?,"['no', 'yes']",no
ac7eae,cyan circles overlapping with magenta squares,What shapes are overlapping?,"['circles and triangles', 'squares and ovals', 'circles and squares', 'rectangles and circles']",circles and squares
ac7eae,cyan circles overlapping with magenta squares,What color are the circles?,"['cyan', 'magenta', 'red', 'yellow']",cyan
ac7eae,cyan circles overlapping with magenta squares,What color are the squares?,"['cyan', 'green', 'magenta', 'blue']",magenta
ac7eae,cyan circles overlapping with magenta squares,Are the shapes overlapping?,"['no', 'yes']",yes
d72aaa,orange and brown autumnal leaves,What objects are depicted?,"['flowers', 'leaves', 'stones', 'twigs']",leaves
d72aaa,orange and brown autumnal leaves,What colors are the leaves?,"['blue and green', 'orange and brown', 'red and white', 'yellow and black']",orange and brown
d72aaa,orange and brown autumnal leaves,What season is suggested by the description?,"['autumnal', 'spring', 'summer', 'winter']",autumnal
d72aaa,orange and brown autumnal leaves,Are the leaves only orange?,"['no', 'yes']",no
4ef015,a lone tree on a hilltop,What is located on the hilltop?,"['a house', 'a lone tree', 'a rock', 'a bush']",a lone tree
4ef015,a lone tree on a hilltop,What geographical feature is mentioned?,"['desert', 'forest', 'hilltop', 'valley']",hilltop
4ef015,a lone tree on a hilltop,How many trees are explicitly mentioned?,"['many', 'none', 'one', 'two']",one
4ef015,a lone tree on a hilltop,Is there a tree in the image?,"['no', 'yes']",yes
fea9f6,pastel colored gradients,What is depicted in the image?,"['circles', 'gradients', 'lines', 'solids']",gradients
fea9f6,pastel colored gradients,What kind of colors are used?,"['bold', 'dark', 'neon', 'pastel colored']",pastel colored
fea9f6,pastel colored gradients,Are there multiple colors present?,"['no', 'yes']",yes
fea9f6,pastel colored gradients,Is the image composed of gradients?,"['no', 'yes']",yes
bcd9d6,navy blue and white pinstriped suit,What is the primary item of clothing described?,"['dress', 'suit', 'shirt', 'pants']",suit
219c98,navy blue and white pinstriped suit,What colors are mentioned in the description?,"['black and gray', 'navy blue and white', 'red and black', 'green and yellow']",navy blue and white
183b0e,navy blue and white pinstriped suit,Does the suit have pinstripes?,"['no', 'yes']",yes
840d1e,navy blue and white pinstriped suit,What pattern is on the suit?,"['plaid', 'checkered', 'striped', 'paisley']",striped
9f22ff,a clear night sky with a single star,What time of day is depicted?,"['day', 'night', 'dawn', 'dusk']",night
79e1bf,a clear night sky with a single star,How many stars are mentioned?,"['none', 'a few', 'many', 'a single']",a single
702343,a clear night sky with a single star,Is the sky cloudy?,"['no', 'yes']",no
f52831,a clear night sky with a single star,What is the state of the sky?,"['cloudy', 'foggy', 'clear', 'stormy']",clear
757ee0,olive green canvas backpack,What item is described?,"['suitcase', 'backpack', 'purse', 'briefcase']",backpack
7c97bc,olive green canvas backpack,What color is the backpack?,"['brown', 'black', 'olive green', 'blue']",olive green
526c80,olive green canvas backpack,What material is the backpack made of?,"['leather', 'nylon', 'canvas', 'polyester']",canvas
9919b6,olive green canvas backpack,Is the backpack red?,"['no', 'yes']",no
8b9190,fuchsia and teal checkerboard,What pattern is described?,"['striped', 'polka dot', 'checkerboard', 'floral']",checkerboard
dfebec,fuchsia and teal checkerboard,What colors are used in the pattern?,"['red and blue', 'pink and green', 'fuchsia and teal', 'orange and purple']",fuchsia and teal
1e4ded,fuchsia and teal checkerboard,Is the pattern a solid color?,"['no', 'yes']",no
8cb039,fuchsia and teal checkerboard,Is the color teal present?,"['no', 'yes']",yes
82d2d7,a bridge over a calm river,What structure is mentioned?,"['building', 'bridge', 'tunnel', 'dam']",bridge
4c94ca,a bridge over a calm river,What body of water is present?,"['lake', 'ocean', 'river', 'pond']",river
72dee2,a bridge over a calm river,What is the condition of the river?,"['stormy', 'calm', 'rough', 'frozen']",calm
218ad8,a bridge over a calm river,Is the bridge under the river?,"['no', 'yes']",no
df812e,cream cable-knit sweater,What item of clothing is described?,"['socks', 'scarf', 'sweater', 'hat']",sweater
04ac4e,cream cable-knit sweater,What color is the sweater?,"['white', 'beige', 'cream', 'yellow']",cream
71a369,cream cable-knit sweater,What type of knit pattern does the sweater have?,"['rib knit', 'stockinette', 'garter stitch', 'cable-knit']",cable-knit
fa407d,cream cable-knit sweater,Is the sweater blue?,"['no', 'yes']",no
d8ff39,ruby red polygons arranged in a circle,What color are the shapes?,"['blue', 'green', 'ruby red', 'yellow']",ruby red
75efa1,ruby red polygons arranged in a circle,What shapes are described?,"['circles', 'squares', 'triangles', 'polygons']",polygons
692b96,ruby red polygons arranged in a circle,How are the polygons arranged?,"['in a square', 'randomly', 'in a circle', 'in a line']",in a circle
7809f6,ruby red polygons arranged in a circle,Are the shapes arranged in a square?,"['no', 'yes']",no
e849cd,a field of sunflowers under a bright sun,What type of flowers are in the field?,"['roses', 'daisies', 'sunflowers', 'tulips']",sunflowers
34e0d1,a field of sunflowers under a bright sun,What is above the field of sunflowers?,"['moon', 'clouds', 'stars', 'a bright sun']",a bright sun
ee918a,a field of sunflowers under a bright sun,Is the sun described as bright?,"['no', 'yes']",yes
37b3fb,a field of sunflowers under a bright sun,Is the scene depicted at night?,"['no', 'yes']",no
df0075,turquoise velvet curtains,What item is described?,"['carpet', 'curtains', 'cushions', 'blanket']",curtains
bda68a,turquoise velvet curtains,What color are the curtains?,"['blue', 'green', 'purple', 'turquoise']",turquoise
63e23b,turquoise velvet curtains,What material are the curtains made of?,"['silk', 'cotton', 'velvet', 'linen']",velvet
bb4dc1,turquoise velvet curtains,Are the curtains red?,"['no', 'yes']",no
66a7ad,lime green dots on a purple background,What is the background color?,"['green', 'blue', 'purple', 'yellow']",purple
8e986a,lime green dots on a purple background,What shapes are on the background?,"['squares', 'dots', 'lines', 'stars']",dots
f19f22,lime green dots on a purple background,What color are the dots?,"['red', 'blue', 'lime green', 'orange']",lime green
b8368b,lime green dots on a purple background,Is the background green?,"['no', 'yes']",no
4db32e,burnt orange and grey argyle pattern,What is the pattern type?,"['striped', 'polka dot', 'argyle', 'floral']",argyle
4354a0,burnt orange and grey argyle pattern,What are two colors in the pattern?,"['blue and red', 'green and white', 'burnt orange and grey', 'yellow and black']",burnt orange and grey
2ff181,burnt orange and grey argyle pattern,Is the pattern solid?,"['no', 'yes']",no
87f755,burnt orange and grey argyle pattern,Is there any blue in the pattern?,"['no', 'yes']",no
39565a,a winding road through mountains,What geographical feature is present?,"['desert', 'forest', 'mountains', 'ocean']",mountains
d5259f,a winding road through mountains,What is the shape of the road?,"['straight', 'winding', 'flat', 'steep']",winding
88eb7b,a winding road through mountains,Is there a road in the image?,"['no', 'yes']",yes
a2ab29,a winding road through mountains,Does the description mention a forest?,"['no', 'yes']",no
da4c9e,lavender floral print dress,What item of clothing is described?,"['shirt', 'skirt', 'dress', 'pants']",dress
1d13eb,lavender floral print dress,What kind of print is on the dress?,"['striped', 'geometric', 'floral', 'plaid']",floral
8f879b,lavender floral print dress,What color is the dress?,"['blue', 'lavender', 'red', 'yellow']",lavender
26456a,lavender floral print dress,Is the dress plain?,"['no', 'yes']",no
491da9,bronze hexagons tessellating,What shape are the objects?,"['circles', 'squares', 'hexagons', 'triangles']",hexagons
6afd2e,bronze hexagons tessellating,What color are the hexagons?,"['silver', 'gold', 'bronze', 'copper']",bronze
30804f,bronze hexagons tessellating,How are the hexagons arranged?,"['scattered', 'stacked', 'tessellating', 'overlapping']",tessellating
19f5ad,bronze hexagons tessellating,Are the shapes triangles?,"['no', 'yes']",no
42e9f0,a deep space nebula,What is the main object in the image?,"['a planet', 'a star', 'a nebula', 'a galaxy']",a nebula
80bfcd,a deep space nebula,What is the setting?,"['ocean', 'forest', 'desert', 'deep space']",deep space
fadc19,a deep space nebula,Is the object a star?,"['no', 'yes']",no
c16db7,a deep space nebula,Does the description mention a forest?,"['no', 'yes']",no
0ab9b2,slate grey wool trousers,What item of clothing is described?,"['shirt', 'skirt', 'trousers', 'jacket']",trousers
f8f4fa,slate grey wool trousers,What material are the trousers made of?,"['cotton', 'silk', 'wool', 'linen']",wool
15e463,slate grey wool trousers,What color are the trousers?,"['black', 'blue', 'grey', 'brown']",grey
ed25c6,slate grey wool trousers,Are the trousers red?,"['no', 'yes']",no
6114ae,yellow and black caution stripes,What type of pattern is described?,"['polka dots', 'stripes', 'checks', 'argyle']",stripes
a1be52,yellow and black caution stripes,What are the colors of the stripes?,"['red and white', 'blue and yellow', 'yellow and black', 'green and white']",yellow and black
29df33,yellow and black caution stripes,What is the function of the stripes?,"['decorative', 'caution', 'fashion', 'identification']",caution
95b402,yellow and black caution stripes,Are the stripes green?,"['no', 'yes']",no
