id,description,question,choices,answer
1608a8,crimson and gold interlocking rings,What are the colors of the rings?,"['red and blue', 'green and purple', 'crimson and gold', 'black and white']",crimson and gold
1608a8,crimson and gold interlocking rings,Are the rings separate?,"['no', 'yes']",no
1608a8,crimson and gold interlocking rings,Are the rings interlocking?,"['no', 'yes']",yes
596428,a field of yellow flowers under a bright sun,What is the main setting?,"['desert', 'forest', 'field', 'mountain']",field
596428,a field of yellow flowers under a bright sun,What color are the flowers?,"['red', 'blue', 'yellow', 'purple']",yellow
596428,a field of yellow flowers under a bright sun,Is the sun visible?,"['no', 'yes']",yes
596428,a field of yellow flowers under a bright sun,Is the sun bright?,"['no', 'yes']",yes
b3a88d,a stack of green and brown cubes,What shapes are stacked?,"['spheres', 'cubes', 'cylinders', 'cones']",cubes
b3a88d,a stack of green and brown cubes,What colors are the cubes?,"['red and blue', 'green and brown', 'black and white', 'orange and pink']",green and brown
b3a88d,a stack of green and brown cubes,Are the shapes stacked?,"['no', 'yes']",yes
b3a88d,a stack of green and brown cubes,Are there any pyramids?,"['no', 'yes']",no
74f155,an orange spiral on a black background,What shape is depicted on the background?,"['circle', 'square', 'spiral', 'triangle']",spiral
74f155,an orange spiral on a black background,What color is the spiral?,"['red', 'blue', 'green', 'orange']",orange
74f155,an orange spiral on a black background,What color is the background?,"['white', 'gray', 'black', 'blue']",black
74f155,an orange spiral on a black background,Is there a star?,"['no', 'yes']",no
132c35,a pink and white striped umbrella,What item is depicted?,"['hat', 'scarf', 'umbrella', 'coat']",umbrella
132c35,a pink and white striped umbrella,What are the colors of the stripes?,"['red and white', 'blue and yellow', 'pink and white', 'green and black']",pink and white
132c35,a pink and white striped umbrella,Is the pattern striped?,"['no', 'yes']",yes
132c35,a pink and white striped umbrella,Is the umbrella solid color?,"['no', 'yes']",no
6188eb,a blue wave crashing on a sandy beach,What body of water is depicted?,"['lake', 'river', 'ocean', 'lagoon']",ocean
6188eb,a blue wave crashing on a sandy beach,What color is the wave?,"['green', 'blue', 'white', 'purple']",blue
6188eb,a blue wave crashing on a sandy beach,What is the wave doing?,"['floating', 'still', 'crashing', 'rising']",crashing
6188eb,a blue wave crashing on a sandy beach,Is there a beach?,"['no', 'yes']",yes
fa7070,purple stars scattered on a dark purple canvas,What shapes are scattered?,"['circles', 'squares', 'stars', 'triangles']",stars
fa7070,purple stars scattered on a dark purple canvas,What color are the stars?,"['red', 'blue', 'green', 'purple']",purple
fa7070,purple stars scattered on a dark purple canvas,What is the background?,"['paper', 'wood', 'canvas', 'metal']",canvas
fa7070,purple stars scattered on a dark purple canvas,Is the background dark?,"['no', 'yes']",yes
20237e,a red ball in a green box,What is the red object?,"['cube', 'ball', 'cylinder', 'sphere']",ball
20237e,a red ball in a green box,What color is the box?,"['red', 'blue', 'green', 'yellow']",green
20237e,a red ball in a green box,What color is the ball?,"['red', 'blue', 'green', 'yellow']",red
20237e,a red ball in a green box,Is the ball on top of the box?,"['no', 'yes']",no
8253af,a gray cylinder with a red cap,What shape is the main object?,"['sphere', 'cube', 'cylinder', 'cone']",cylinder
8253af,a gray cylinder with a red cap,What color is the cylinder?,"['black', 'white', 'gray', 'silver']",gray
8253af,a gray cylinder with a red cap,What is on top of the cylinder?,"['a ball', 'a cap', 'a cone', 'a box']",a cap
8253af,a gray cylinder with a red cap,What color is the cap?,"['blue', 'green', 'red', 'yellow']",red
4c6f43,a bright yellow sun setting over calm blue water,What color is the sun?,"['blue', 'green', 'red', 'yellow']",yellow
4c6f43,a bright yellow sun setting over calm blue water,What body of water is depicted?,"['lake', 'ocean', 'pond', 'river']",water
4c6f43,a bright yellow sun setting over calm blue water,Is the water green?,"['no', 'yes']",no
4c6f43,a bright yellow sun setting over calm blue water,What time of day is suggested?,"['dawn', 'midday', 'midnight', 'setting']",setting
efd887,a single green apple on a white background,What fruit is shown?,"['apple', 'banana', 'grape', 'orange']",apple
efd887,a single green apple on a white background,What color is the apple?,"['blue', 'green', 'red', 'yellow']",green
efd887,a single green apple on a white background,What color is the background?,"['black', 'blue', 'green', 'white']",white
efd887,a single green apple on a white background,Are there multiple apples?,"['no', 'yes']",no
9abf78,three red balloons floating in a blue sky,What color are the balloons?,"['blue', 'green', 'red', 'yellow']",red
9abf78,three red balloons floating in a blue sky,How many balloons are there?,"['one', 'two', 'three', 'four']",three
9abf78,three red balloons floating in a blue sky,What are the red objects?,"['balls', 'balloons', 'circles', 'stars']",balloons
9abf78,three red balloons floating in a blue sky,Is the sky blue?,"['no', 'yes']",yes
3221d3,a tall brown tree with green leaves,What color are the leaves?,"['brown', 'green', 'red', 'yellow']",green
3221d3,a tall brown tree with green leaves,What color is the tree trunk?,"['black', 'blue', 'brown', 'gray']",brown
3221d3,a tall brown tree with green leaves,Is the tree short?,"['no', 'yes']",no
3221d3,a tall brown tree with green leaves,What type of plant is depicted?,"['bush', 'flower', 'grass', 'tree']",tree
0a62bb,a small red car driving on a gray road,What color is the car?,"['blue', 'green', 'red', 'yellow']",red
0a62bb,a small red car driving on a gray road,What is the car doing?,"['flying', 'driving', 'parked', 'sailing']",driving
0a62bb,a small red car driving on a gray road,What color is the road?,"['black', 'brown', 'gray', 'white']",gray
0a62bb,a small red car driving on a gray road,Is the car large?,"['no', 'yes']",no
855dc1,a blue square inside a yellow circle,What shape is the outer object?,"['circle', 'square', 'triangle', 'rectangle']",circle
855dc1,a blue square inside a yellow circle,What color is the square?,"['blue', 'green', 'red', 'yellow']",blue
855dc1,a blue square inside a yellow circle,Where is the square located?,"['behind', 'inside', 'next to', 'outside']",inside
855dc1,a blue square inside a yellow circle,Is the circle blue?,"['no', 'yes']",no
6c98ff,a large white cloud in a light blue sky,What color is the cloud?,"['black', 'gray', 'blue', 'white']",white
6c98ff,a large white cloud in a light blue sky,Is the sky dark blue?,"['no', 'yes']",no
6c98ff,a large white cloud in a light blue sky,What object is depicted floating in the sky?,"['balloon', 'bird', 'cloud', 'plane']",cloud
6c98ff,a large white cloud in a light blue sky,Is the cloud small?,"['no', 'yes']",no
bc8ad4,a black cat sitting on a brown fence,What animal is depicted?,"['dog', 'cat', 'bird', 'mouse']",cat
bc8ad4,a black cat sitting on a brown fence,What color is the cat?,"['black', 'orange', 'white', 'gray']",black
bc8ad4,a black cat sitting on a brown fence,What object is the cat sitting on?,"['chair', 'fence', 'roof', 'table']",fence
bc8ad4,a black cat sitting on a brown fence,Is the fence green?,"['no', 'yes']",no
7c448f,a tall pink flower with green stem and leaves,What color is the flower itself?,"['green', 'pink', 'red', 'yellow']",pink
7c448f,a tall pink flower with green stem and leaves,What type of plant part is green?,"['petal', 'flower', 'stem', 'root']",stem
7c448f,a tall pink flower with green stem and leaves,Is the flower short?,"['no', 'yes']",no
7c448f,a tall pink flower with green stem and leaves,Does the plant have leaves?,"['no', 'yes']",yes
04448f,a silver key on a wooden table,What material is the key made of?,"['gold', 'plastic', 'silver', 'wood']",silver
04448f,a silver key on a wooden table,What object is depicted on the table?,"['coin', 'lock', 'key', 'ring']",key
04448f,a silver key on a wooden table,What color is the key?,"['black', 'gold', 'silver', 'white']",silver
04448f,a silver key on a wooden table,Is the table made of metal?,"['no', 'yes']",no
07cf34,a bright yellow circle on a blue square background,What color is the background?,"['red', 'blue', 'green', 'yellow']",blue
07cf34,a bright yellow circle on a blue square background,What shape is on the background?,"['square', 'triangle', 'circle', 'rectangle']",circle
07cf34,a bright yellow circle on a blue square background,Is the background red?,"['no', 'yes']",no
07cf34,a bright yellow circle on a blue square background,What color is the circle?,"['blue', 'green', 'red', 'yellow']",yellow
76bd7f,"a stack of three different colored cubes: red, green, and blue from bottom to top",How many cubes are stacked?,"['two', 'three', 'four', 'five']",three
76bd7f,"a stack of three different colored cubes: red, green, and blue from bottom to top",What color is the top cube?,"['red', 'green', 'blue', 'yellow']",blue
76bd7f,"a stack of three different colored cubes: red, green, and blue from bottom to top",Are the cubes different colors?,"['no', 'yes']",yes
76bd7f,"a stack of three different colored cubes: red, green, and blue from bottom to top",What shape are the objects?,"['spheres', 'cubes', 'cylinders', 'pyramids']",cubes
9da60d,a silver spaceship flying through a starry purple nebula,What color is the spaceship?,"['gold', 'silver', 'bronze', 'white']",silver
9da60d,a silver spaceship flying through a starry purple nebula,What celestial object is the spaceship flying through?,"['galaxy', 'black hole', 'star', 'nebula']",nebula
9da60d,a silver spaceship flying through a starry purple nebula,Is the nebula green?,"['no', 'yes']",no
9da60d,a silver spaceship flying through a starry purple nebula,Does the image depict daytime?,"['no', 'yes']",no
3db429,a brown leather wallet with stitching detail,What item is depicted?,"['bag', 'wallet', 'belt', 'shoe']",wallet
3db429,a brown leather wallet with stitching detail,What material is the wallet made of?,"['fabric', 'leather', 'plastic', 'wood']",leather
3db429,a brown leather wallet with stitching detail,Does the wallet have stitching?,"['no', 'yes']",yes
3db429,a brown leather wallet with stitching detail,Is the wallet blue?,"['no', 'yes']",no
e7fb1b,a green grass field with a single white daisy,What color is the grass?,"['blue', 'brown', 'green', 'yellow']",green
e7fb1b,a green grass field with a single white daisy,What type of flower is present?,"['rose', 'tulip', 'lily', 'daisy']",daisy
e7fb1b,a green grass field with a single white daisy,Are there multiple flowers?,"['no', 'yes']",no
e7fb1b,a green grass field with a single white daisy,What color is the daisy?,"['red', 'white', 'yellow', 'purple']",white
f4748e,a red sports car parked in front of a garage,What color is the car?,"['blue', 'black', 'red', 'white']",red
f4748e,a red sports car parked in front of a garage,Where is the car parked?,"['on the street', 'in a driveway', 'in front of a garage', 'behind a building']",in front of a garage
f4748e,a red sports car parked in front of a garage,Is it a truck?,"['no', 'yes']",no
f4748e,a red sports car parked in front of a garage,What type of car is it?,"['sedan', 'SUV', 'sports car', 'van']",sports car
4caa2b,a pink flamingo standing on one leg in shallow water,What animal is depicted?,"['duck', 'swan', 'flamingo', 'pelican']",flamingo
4caa2b,a pink flamingo standing on one leg in shallow water,What color is the flamingo?,"['white', 'black', 'red', 'pink']",pink
4caa2b,a pink flamingo standing on one leg in shallow water,Is the flamingo standing on both legs?,"['no', 'yes']",no
4caa2b,a pink flamingo standing on one leg in shallow water,What is the flamingo standing in?,"['a tree', 'grass', 'sand', 'water']",water
1fe944,a blue geometric pattern consisting of interlocking hexagons,What color is the pattern?,"['red', 'green', 'blue', 'yellow']",blue
1fe944,a blue geometric pattern consisting of interlocking hexagons,What shape are the interlocking figures?,"['squares', 'circles', 'hexagons', 'triangles']",hexagons
1fe944,a blue geometric pattern consisting of interlocking hexagons,Are the shapes interlocking?,"['no', 'yes']",yes
1fe944,a blue geometric pattern consisting of interlocking hexagons,Is the pattern made of stars?,"['no', 'yes']",no
7d98a2,a gold chain necklace with a small diamond pendant,What item of jewelry is shown?,"['bracelet', 'earrings', 'ring', 'necklace']",necklace
7d98a2,a gold chain necklace with a small diamond pendant,What color is the chain?,"['silver', 'gold', 'bronze', 'platinum']",gold
7d98a2,a gold chain necklace with a small diamond pendant,Does the necklace have a pendant?,"['no', 'yes']",yes
7d98a2,a gold chain necklace with a small diamond pendant,What is the pendant made of?,"['ruby', 'emerald', 'sapphire', 'diamond']",diamond
c4380c,a white ceramic mug with a black handle,What item is depicted?,"['plate', 'bowl', 'mug', 'cup']",mug
c4380c,a white ceramic mug with a black handle,What color is the mug?,"['black', 'blue', 'white', 'red']",white
c4380c,a white ceramic mug with a black handle,What color is the handle?,"['white', 'blue', 'black', 'red']",black
c4380c,a white ceramic mug with a black handle,Is the mug made of plastic?,"['no', 'yes']",no
1e7b45,a bright orange sun setting over a calm blue ocean,What color is the sun?,"['blue', 'orange', 'purple', 'red']",orange
1e7b45,a bright orange sun setting over a calm blue ocean,What body of water is depicted?,"['lake', 'ocean', 'river', 'sea']",ocean
1e7b45,a bright orange sun setting over a calm blue ocean,Is the sun rising?,"['no', 'yes']",no
1e7b45,a bright orange sun setting over a calm blue ocean,What time of day is it?,"['dawn', 'dusk', 'midday', 'midnight']",dusk
f90a61,a stack of three purple cubes,How many cubes are there?,"['one', 'three', 'two', 'zero']",three
f90a61,a stack of three purple cubes,What shape are the objects?,"['circles', 'cones', 'cubes', 'spheres']",cubes
f90a61,a stack of three purple cubes,Are the cubes green?,"['no', 'yes']",no
f90a61,a stack of three purple cubes,What color are the cubes?,"['blue', 'green', 'purple', 'red']",purple
2b0d22,a yellow zigzag line on a gray background,What color is the background?,"['blue', 'gray', 'green', 'yellow']",gray
2b0d22,a yellow zigzag line on a gray background,What kind of line is depicted?,"['curved', 'dotted', 'straight', 'zigzag']",zigzag
2b0d22,a yellow zigzag line on a gray background,Is the line red?,"['no', 'yes']",no
2b0d22,a yellow zigzag line on a gray background,What color is the line?,"['black', 'blue', 'white', 'yellow']",yellow
96ba1d,a red circle with a white border,What shape is depicted?,"['circle', 'square', 'star', 'triangle']",circle
96ba1d,a red circle with a white border,Does the circle have a border?,"['no', 'yes']",yes
96ba1d,a red circle with a white border,What color is the circle?,"['blue', 'green', 'red', 'yellow']",red
96ba1d,a red circle with a white border,What color is the border?,"['black', 'blue', 'white', 'yellow']",white
c13a6b,a pink flower with green leaves,What color are the leaves?,"['blue', 'green', 'orange', 'red']",green
c13a6b,a pink flower with green leaves,Is there a flower?,"['no', 'yes']",yes
c13a6b,a pink flower with green leaves,What color is the flower?,"['blue', 'pink', 'red', 'white']",pink
c13a6b,a pink flower with green leaves,Are the leaves purple?,"['no', 'yes']",no
f4502b,a black cat sitting on a blue mat,What color is the cat?,"['black', 'orange', 'white', 'yellow']",black
f4502b,a black cat sitting on a blue mat,What animal is depicted?,"['bird', 'cat', 'dog', 'fish']",cat
f4502b,a black cat sitting on a blue mat,Is the cat sitting on a chair?,"['no', 'yes']",no
f4502b,a black cat sitting on a blue mat,What color is the mat?,"['blue', 'green', 'red', 'yellow']",blue
abad39,a group of small green dots,What shape are the items?,"['circles', 'dots', 'squares', 'triangles']",dots
abad39,a group of small green dots,Are the dots large?,"['no', 'yes']",no
abad39,a group of small green dots,What color are the dots?,"['blue', 'green', 'red', 'yellow']",green
abad39,a group of small green dots,Are there many dots?,"['no', 'yes']",yes
5e2662,a tall brown tree with no leaves,What color is the tree?,"['black', 'blue', 'brown', 'green']",brown
5e2662,a tall brown tree with no leaves,Does the tree have leaves?,"['no', 'yes']",no
5e2662,a tall brown tree with no leaves,What is depicted?,"['a flower', 'a house', 'a car', 'a tree']",a tree
5e2662,a tall brown tree with no leaves,Is the tree short?,"['no', 'yes']",no
4567c8,a striped pattern of red and white lines,Is the pattern solid?,"['no', 'yes']",no
4567c8,a striped pattern of red and white lines,What colors are in the pattern?,"['blue and green', 'red and white', 'yellow and black', 'purple and orange']",red and white
4567c8,a striped pattern of red and white lines,What kind of pattern is it?,"['checked', 'dotted', 'striped', 'wavy']",striped
4567c8,a striped pattern of red and white lines,Are the lines green?,"['no', 'yes']",no
96845d,a silver key on a wooden table,What object is depicted?,"['a coin', 'a key', 'a lock', 'a spoon']",a key
96845d,a silver key on a wooden table,What material is the table made of?,"['glass', 'metal', 'plastic', 'wooden']",wooden
96845d,a silver key on a wooden table,What color is the key?,"['bronze', 'gold', 'silver', 'white']",silver
96845d,a silver key on a wooden table,Is the key on the floor?,"['no', 'yes']",no
8d58fa,a bright yellow umbrella,What color is the umbrella?,"['blue', 'green', 'red', 'yellow']",yellow
8d58fa,a bright yellow umbrella,Is the umbrella bright?,"['no', 'yes']",yes
8d58fa,a bright yellow umbrella,What object is depicted?,"['bag', 'hat', 'umbrella', 'shoe']",umbrella
8d58fa,a bright yellow umbrella,Is there a blue umbrella?,"['no', 'yes']",no
c97fc4,a red stop sign,What shape is a stop sign typically?,"['circle', 'octagon', 'square', 'triangle']",octagon
c97fc4,a red stop sign,What color is the stop sign?,"['blue', 'green', 'red', 'yellow']",red
c97fc4,a red stop sign,Is the sign a yield sign?,"['no', 'yes']",no
c97fc4,a red stop sign,Is a stop sign depicted?,"['no', 'yes']",yes
7f0c79,blue waves on a white background,What is the background color?,"['blue', 'green', 'red', 'white']",white
7f0c79,blue waves on a white background,Are there shapes that look like waves?,"['no', 'yes']",yes
7f0c79,blue waves on a white background,What color are the waves?,"['black', 'blue', 'green', 'red']",blue
7f0c79,blue waves on a white background,Are there stars?,"['no', 'yes']",no
07ecbb,a green tree with a brown trunk,What color is the trunk?,"['black', 'brown', 'green', 'white']",brown
07ecbb,a green tree with a brown trunk,Is the tree green?,"['no', 'yes']",yes
07ecbb,a green tree with a brown trunk,What plant is depicted?,"['flower', 'grass', 'bush', 'tree']",tree
07ecbb,a green tree with a brown trunk,Does the tree have a trunk?,"['no', 'yes']",yes
6ed53a,pink squares arranged in a grid,What shape are the primary elements?,"['circles', 'squares', 'triangles', 'stars']",squares
6ed53a,pink squares arranged in a grid,What color are the squares?,"['blue', 'green', 'pink', 'yellow']",pink
6ed53a,pink squares arranged in a grid,Are the squares arranged randomly?,"['no', 'yes']",no
6ed53a,pink squares arranged in a grid,Is there a grid pattern?,"['no', 'yes']",yes
473d48,a black cat silhouette,What animal is depicted?,"['bird', 'cat', 'dog', 'fish']",cat
473d48,a black cat silhouette,What is the form of the cat?,"['outline', 'detailed drawing', 'painting', 'silhouette']",silhouette
473d48,a black cat silhouette,What color is the cat?,"['black', 'orange', 'white', 'brown']",black
473d48,a black cat silhouette,Is the cat colored orange?,"['no', 'yes']",no
56cc72,orange and blue striped pattern,What geometric pattern is used?,"['checkerboard', 'dots', 'stripes', 'zigzags']",stripes
56cc72,orange and blue striped pattern,Is the pattern solid colored?,"['no', 'yes']",no
56cc72,orange and blue striped pattern,What are the colors in the pattern?,"['red and green', 'black and white', 'orange and blue', 'purple and yellow']",orange and blue
56cc72,orange and blue striped pattern,Are there stripes?,"['no', 'yes']",yes
a862c7,a simple red heart shape,What shape is depicted?,"['circle', 'square', 'star', 'heart']",heart
a862c7,a simple red heart shape,What color is the shape?,"['blue', 'green', 'red', 'yellow']",red
a862c7,a simple red heart shape,Is the heart blue?,"['no', 'yes']",no
a862c7,a simple red heart shape,Is the shape complex?,"['no', 'yes']",no
a9fe4e,three overlapping gray circles,How many circles are there?,"['one', 'two', 'three', 'four']",three
a9fe4e,three overlapping gray circles,What shape are the objects?,"['squares', 'circles', 'triangles', 'ovals']",circles
a9fe4e,three overlapping gray circles,Are the circles separate?,"['no', 'yes']",no
a9fe4e,three overlapping gray circles,What color are the circles?,"['black', 'blue', 'gray', 'white']",gray
11370a,a golden crown with jewels,What object is depicted?,"['necklace', 'ring', 'crown', 'bracelet']",crown
11370a,a golden crown with jewels,Is the crown silver?,"['no', 'yes']",no
11370a,a golden crown with jewels,Does the crown have jewels?,"['no', 'yes']",yes
11370a,a golden crown with jewels,What material is the crown made of?,"['bronze', 'copper', 'golden', 'silver']",golden
38dda6,a red sphere on a blue cube,What color is the sphere?,"['blue', 'green', 'red', 'yellow']",red
38dda6,a red sphere on a blue cube,What shape is blue?,"['cube', 'pyramid', 'sphere', 'torus']",cube
38dda6,a red sphere on a blue cube,Is there a red object?,"['no', 'yes']",yes
38dda6,a red sphere on a blue cube,Is there a green object?,"['no', 'yes']",no
bce9b6,yellow stars scattered across a purple sky,What shape is yellow?,"['circles', 'squares', 'stars', 'triangles']",stars
bce9b6,yellow stars scattered across a purple sky,What color is the sky?,"['blue', 'green', 'purple', 'red']",purple
bce9b6,yellow stars scattered across a purple sky,Are the stars scattered?,"['no', 'yes']",yes
bce9b6,yellow stars scattered across a purple sky,Are there any triangles?,"['no', 'yes']",no
0706e7,green wavy lines on a white background,What color are the lines?,"['blue', 'green', 'red', 'yellow']",green
0706e7,green wavy lines on a white background,What color is the background?,"['black', 'blue', 'green', 'white']",white
0706e7,green wavy lines on a white background,Are the lines straight?,"['no', 'yes']",no
0706e7,green wavy lines on a white background,Are there any circles?,"['no', 'yes']",no
043fef,a brown wooden chair with a striped cushion,What material is the chair made of?,"['metal', 'plastic', 'stone', 'wooden']",wooden
043fef,a brown wooden chair with a striped cushion,Does the chair have a cushion?,"['no', 'yes']",yes
043fef,a brown wooden chair with a striped cushion,What pattern is on the cushion?,"['checked', 'polka dot', 'solid', 'striped']",striped
043fef,a brown wooden chair with a striped cushion,Is the chair red?,"['no', 'yes']",no
a31e01,pink and orange concentric circles,What shape is depicted?,"['circles', 'squares', 'stars', 'triangles']",circles
a31e01,pink and orange concentric circles,What are the colors of the circles?,"['blue and green', 'pink and orange', 'red and yellow', 'black and white']",pink and orange
a31e01,pink and orange concentric circles,Are the circles concentric?,"['no', 'yes']",yes
a31e01,pink and orange concentric circles,Are the circles squares?,"['no', 'yes']",no
d8a476,a black cat with green eyes,What animal is shown?,"['bird', 'cat', 'dog', 'fish']",cat
d8a476,a black cat with green eyes,What color is the cat?,"['black', 'brown', 'white', 'yellow']",black
d8a476,a black cat with green eyes,What color are the cat's eyes?,"['blue', 'brown', 'green', 'yellow']",green
d8a476,a black cat with green eyes,Is the cat white?,"['no', 'yes']",no
2c99ad,blue ocean waves with white foam,What body of water is depicted?,"['lake', 'ocean', 'river', 'swimming pool']",ocean
2c99ad,blue ocean waves with white foam,What color are the waves?,"['blue', 'green', 'red', 'yellow']",blue
2c99ad,blue ocean waves with white foam,Is there foam on the waves?,"['no', 'yes']",yes
2c99ad,blue ocean waves with white foam,Is the water still?,"['no', 'yes']",no
04f964,a yellow sun in a clear blue sky,What object is in the sky?,"['moon', 'plane', 'star', 'sun']",sun
04f964,a yellow sun in a clear blue sky,What color is the sun?,"['orange', 'red', 'white', 'yellow']",yellow
04f964,a yellow sun in a clear blue sky,What color is the sky?,"['blue', 'gray', 'orange', 'purple']",blue
04f964,a yellow sun in a clear blue sky,Is the sky cloudy?,"['no', 'yes']",no
e5904d,a pile of brown leaves,What is depicted in the image?,"['flowers', 'grass', 'leaves', 'stones']",leaves
e5904d,a pile of brown leaves,What color are the leaves?,"['green', 'orange', 'red', 'brown']",brown
e5904d,a pile of brown leaves,Are the leaves in a pile?,"['no', 'yes']",yes
e5904d,a pile of brown leaves,Are the leaves green?,"['no', 'yes']",no
948013,a silver fork and spoon,What utensils are shown?,"['knife and fork', 'fork and spoon', 'spoon and knife', 'fork and knife']",fork and spoon
948013,a silver fork and spoon,What color are the utensils?,"['bronze', 'gold', 'silver', 'white']",silver
948013,a silver fork and spoon,Is a knife shown?,"['no', 'yes']",no
948013,a silver fork and spoon,Are the utensils gold?,"['no', 'yes']",no
db618d,a red circle on a blue background,What shape is depicted?,"['circle', 'square', 'triangle', 'star']",circle
db618d,a red circle on a blue background,What color is the circle?,"['blue', 'green', 'red', 'yellow']",red
db618d,a red circle on a blue background,What color is the background?,"['blue', 'green', 'red', 'yellow']",blue
db618d,a red circle on a blue background,Is there a square in the image?,"['no', 'yes']",no
8c41f4,three green triangles arranged in a row,How many triangles are there?,"['one', 'two', 'three', 'four']",three
8c41f4,three green triangles arranged in a row,What color are the triangles?,"['blue', 'green', 'red', 'yellow']",green
8c41f4,three green triangles arranged in a row,What shape is depicted?,"['circle', 'square', 'triangle', 'star']",triangle
8c41f4,three green triangles arranged in a row,Are the triangles arranged in a column?,"['no', 'yes']",no
104467,a yellow square with a black border,What shape is depicted?,"['circle', 'square', 'triangle', 'star']",square
104467,a yellow square with a black border,What color is the square?,"['blue', 'green', 'red', 'yellow']",yellow
104467,a yellow square with a black border,Does the square have a border?,"['no', 'yes']",yes
104467,a yellow square with a black border,What color is the border?,"['black', 'blue', 'white', 'yellow']",black
c23cd7,a series of overlapping orange waves,What is the main shape depicted?,"['circle', 'line', 'square', 'wave']",wave
c23cd7,a series of overlapping orange waves,What color are the waves?,"['blue', 'green', 'orange', 'purple']",orange
c23cd7,a series of overlapping orange waves,Are the waves separate?,"['no', 'yes']",no
c23cd7,a series of overlapping orange waves,Is there anything purple in the image?,"['no', 'yes']",no
0e7d45,a single white star on a black background,What shape is depicted?,"['circle', 'square', 'star', 'triangle']",star
0e7d45,a single white star on a black background,What color is the star?,"['black', 'blue', 'white', 'yellow']",white
0e7d45,a single white star on a black background,What color is the background?,"['black', 'blue', 'white', 'yellow']",black
0e7d45,a single white star on a black background,How many stars are there?,"['one', 'two', 'three', 'four']",one
90ec19,two parallel blue lines,What shape is depicted?,"['circle', 'line', 'square', 'wave']",line
90ec19,two parallel blue lines,How many lines are there?,"['one', 'two', 'three', 'four']",two
90ec19,two parallel blue lines,What color are the lines?,"['black', 'blue', 'green', 'red']",blue
90ec19,two parallel blue lines,Are the lines perpendicular?,"['no', 'yes']",no
afe418,a grid of small purple dots,What is the main visual element?,"['dots', 'lines', 'squares', 'waves']",dots
afe418,a grid of small purple dots,What color are the dots?,"['blue', 'green', 'purple', 'red']",purple
afe418,a grid of small purple dots,Are the dots randomly placed?,"['no', 'yes']",no
afe418,a grid of small purple dots,Is there a grid in the image?,"['no', 'yes']",yes
3d3e2f,a brown spiral in the center of a gray square,What shape is in the center?,"['circle', 'spiral', 'square', 'triangle']",spiral
3d3e2f,a brown spiral in the center of a gray square,What color is the spiral?,"['black', 'blue', 'brown', 'green']",brown
3d3e2f,a brown spiral in the center of a gray square,What shape surrounds the spiral?,"['circle', 'rectangle', 'square', 'triangle']",square
3d3e2f,a brown spiral in the center of a gray square,What color is the square?,"['gray', 'green', 'red', 'yellow']",gray
8220a4,four interconnected pink rings,What shape is depicted?,"['circle', 'ring', 'square', 'triangle']",ring
8220a4,four interconnected pink rings,How many rings are there?,"['one', 'two', 'three', 'four']",four
8220a4,four interconnected pink rings,What color are the rings?,"['blue', 'green', 'pink', 'yellow']",pink
8220a4,four interconnected pink rings,Are the rings separate?,"['no', 'yes']",no
118586,a checkered pattern of black and white diamonds,What shape forms the pattern?,"['circle', 'diamond', 'square', 'triangle']",diamond
118586,a checkered pattern of black and white diamonds,What colors are in the pattern?,"['black and white', 'blue and green', 'red and yellow']",black and white
118586,a checkered pattern of black and white diamonds,Is the pattern striped?,"['no', 'yes']",no
118586,a checkered pattern of black and white diamonds,Is the color blue present?,"['no', 'yes']",no
8436c7,a golden sphere on a checkered plane,What shape is the golden object?,"['cube', 'pyramid', 'sphere', 'torus']",sphere
8436c7,a golden sphere on a checkered plane,What color is the sphere?,"['blue', 'golden', 'green', 'red']",golden
8436c7,a golden sphere on a checkered plane,Is the plane checkered?,"['no', 'yes']",yes
8436c7,a golden sphere on a checkered plane,Is there a red cube in the image?,"['no', 'yes']",no
96d511,a blue sky with fluffy white clouds,What color is the sky?,"['blue', 'gray', 'green', 'red']",blue
96d511,a blue sky with fluffy white clouds,What are the white shapes in the sky?,"['birds', 'clouds', 'stars', 'planes']",clouds
96d511,a blue sky with fluffy white clouds,Are the clouds fluffy?,"['no', 'yes']",yes
96d511,a blue sky with fluffy white clouds,Is the sky red?,"['no', 'yes']",no
645499,a red apple on a wooden table,What fruit is depicted?,"['apple', 'banana', 'grape', 'orange']",apple
645499,a red apple on a wooden table,What color is the apple?,"['blue', 'green', 'red', 'yellow']",red
645499,a red apple on a wooden table,What is the apple sitting on?,"['chair', 'floor', 'ground', 'table']",table
645499,a red apple on a wooden table,Is the apple on a metal table?,"['no', 'yes']",no
b0e328,green grass and yellow flowers,What colors are present?,"['blue and white', 'green and yellow', 'red and black', 'purple and orange']",green and yellow
b0e328,green grass and yellow flowers,What type of plants are mentioned?,"['bushes', 'trees', 'flowers', 'weeds']",flowers
b0e328,green grass and yellow flowers,Is there green grass?,"['no', 'yes']",yes
b0e328,green grass and yellow flowers,Are the flowers blue?,"['no', 'yes']",no
8d1126,a brown wooden door with a silver handle,What material is the door made of?,"['glass', 'metal', 'plastic', 'wood']",wood
8d1126,a brown wooden door with a silver handle,What color is the door?,"['black', 'brown', 'white', 'yellow']",brown
8d1126,a brown wooden door with a silver handle,What color is the handle?,"['bronze', 'gold', 'silver', 'wood']",silver
8d1126,a brown wooden door with a silver handle,Is the door handle gold?,"['no', 'yes']",no
